hotspot_id,dominant_junction,historical_CHI,pred_7d_violations,pred_7d_CHI
HS_896189262b7ffff,No Junction,35.514425120072715,29.63166618347168,36.470924377441406
HS_8961892e40bffff,No Junction,35.49589213072967,27.658565521240234,32.53267288208008
HS_8961892e403ffff,No Junction,35.486715381856435,27.658565521240234,32.53267288208008
HS_89601690267ffff,No Junction,35.45046144995631,29.54700428009033,36.366721736363004
HS_8961892f66bffff,No Junction,35.45046144995631,27.658565521240234,32.53267288208008
HS_8960145a22bffff,No Junction,35.43550835599348,30.417848587036133,34.01900863647461
HS_8960145b3d7ffff,No Junction,35.43459592317883,30.417848587036133,32.53267288208008
HS_8961892614bffff,No Junction,35.43123442554102,29.63166618347168,36.470924377441406
HS_8960145b283ffff,No Junction,35.424017363213686,29.54700428009033,36.366721736363004
HS_8961892766fffff,No Junction,35.404556349959584,29.589335231781007,36.418823056902205
HS_8960145b28fffff,No Junction,35.40087695370336,29.54700428009033,36.366721736363004
HS_8961892185bffff,No Junction,35.38703751955815,27.658565521240234,32.53267288208008
HS_8961892eb97ffff,No Junction,35.3733242365212,29.504673328399658,36.314620415823796
HS_89601459e93ffff,No Junction,35.367154411038115,29.54700428009033,36.366721736363004
HS_89601459b8bffff,No Junction,35.35583431076076,29.843320941925047,36.73143098013742
HS_8960145987bffff,No Junction,35.35124356116931,29.024882229396272,36.71193187713623
HS_89618925a1bffff,BTP141 - Palmgroove Junction,35.349383668877095,12.819435119628906,32.73738479614258
HS_8961892cb77ffff,No Junction,35.34098609932087,29.63166618347168,36.470924377441406
HS_8960169738bffff,No Junction,35.32867028739935,29.63166618347168,36.470924377441406
HS_8960145a20fffff,No Junction,35.304736654373606,27.658565521240234,32.53267288208008
HS_896014594cfffff,No Junction,35.28426299050924,29.63166618347168,36.470924377441406
HS_8961892429bffff,No Junction,35.262803828154645,29.647328567504882,32.90837849208287
HS_8960145a46bffff,No Junction,35.24230728484233,29.63166618347168,36.470924377441406
HS_8960145b627ffff,No Junction,35.19217940251797,29.024882229396272,36.71193187713623
HS_89618921acfffff,No Junction,35.17938560166673,27.658565521240234,32.53267288208008
HS_8961892cb8fffff,No Junction,35.16847904168674,29.63166618347168,36.470924377441406
HS_8961892e993ffff,No Junction,35.1530033687197,29.63166618347168,36.470924377441406
HS_896016911dbffff,No Junction,35.12167657713633,37.2627785382952,35.24812997000558
HS_89601458377ffff,No Junction,35.106710814591565,29.63166618347168,36.470924377441406
HS_8961892c38bffff,No Junction,35.09469099741892,29.589335231781007,36.418823056902205
HS_8961892ca77ffff,No Junction,35.090136269613176,29.647328567504882,32.90837849208287
HS_89618925307ffff,No Junction,35.08583943700552,29.63166618347168,36.470924377441406
HS_89618924093ffff,No Junction,35.066207091182456,29.589335231781007,36.418823056902205
HS_8961892e077ffff,No Junction,35.02681504353033,27.61905328478132,32.486197635105675
HS_8961892e92fffff,No Junction,35.02218136864596,30.417848587036133,32.53267288208008
HS_896189272d3ffff,No Junction,34.97129500890882,29.63166618347168,36.470924377441406
HS_8961892cc8bffff,No Junction,34.96662296925005,29.63166618347168,36.470924377441406
HS_89618924423ffff,No Junction,34.96135195014784,29.63166618347168,36.470924377441406
HS_89618927387ffff,No Junction,34.934589237457125,29.63166618347168,36.470924377441406
HS_8961892586bffff,No Junction,34.93051776722575,30.417848587036133,55.166839599609375
HS_8960145aa53ffff,No Junction,34.917217066663795,29.885651893615726,36.78353230067662
HS_8961892ea27ffff,No Junction,34.90614037713197,29.63166618347168,36.470924377441406
HS_8960145964bffff,No Junction,34.89662003316785,29.589335231781007,36.418823056902205
HS_896189253c3ffff,No Junction,34.895595912440456,29.63166618347168,36.470924377441406
HS_89618925167ffff,No Junction,34.852664074119474,29.63166618347168,36.470924377441406
HS_8961892ed07ffff,BTP144 - Commando Hospital Junction,34.83978112645757,12.819435119628906,32.73738479614258
HS_8960145a1cbffff,No Junction,34.83399425158979,29.63166618347168,36.470924377441406
HS_89618920e4bffff,No Junction,34.8267661588367,29.589335231781007,36.418823056902205
HS_89618920e63ffff,No Junction,34.826366431738734,29.63166618347168,36.470924377441406
HS_896189251a3ffff,No Junction,34.81688560056406,29.63166618347168,36.470924377441406
HS_896016966b3ffff,No Junction,34.78317145701807,29.63166618347168,36.470924377441406
HS_896189218cfffff,No Junction,34.7513962087475,27.658565521240234,32.53267288208008
HS_896189255cfffff,No Junction,34.74950147785501,29.63166618347168,36.470924377441406
HS_8961892db5bffff,No Junction,34.737443654936605,29.63166618347168,36.470924377441406
HS_89601692a5bffff,No Junction,34.734330184237784,29.63166618347168,36.470924377441406
HS_89601459407ffff,No Junction,34.73094167195781,29.63166618347168,36.470924377441406
HS_8960145b02bffff,No Junction,34.72473873418906,30.37439451762608,32.486197635105675
HS_89618924907ffff,No Junction,34.708248907900895,29.885651893615726,36.78353230067662
HS_896016970dbffff,No Junction,34.708248907900895,29.63166618347168,36.470924377441406
HS_89618920a53ffff,No Junction,34.708248907900895,29.589335231781007,36.418823056902205
HS_8961892530fffff,No Junction,34.70540651818448,29.63166618347168,36.470924377441406
HS_8961892c4b3ffff,No Junction,34.69232216674074,29.63166618347168,36.470924377441406
HS_89618924393ffff,No Junction,34.68399594500803,29.63166618347168,36.470924377441406
HS_8961892cc6fffff,No Junction,34.62826437128322,29.63166618347168,36.470924377441406
HS_89618925813ffff,BTP126 - Dairy Circle,34.6088525476879,15.079654693603516,36.80751419067383
HS_8960145a217ffff,"BTP094 - Sri Skanda Complex, Mysore Road",34.6088525476879,12.819435119628906,34.861820220947266
HS_8960145a413ffff,BTP158 - Devegowda Petrol Bunk,34.6088525476879,12.819435119628906,32.73738479614258
HS_89618921d27ffff,No Junction,34.589401607067714,29.589335231781007,36.418823056902205
HS_89618925c57ffff,No Junction,34.58766407771894,29.024882229396272,36.71193187713623
HS_896016901cfffff,No Junction,34.57307636121661,29.63166618347168,36.470924377441406
HS_89618927257ffff,No Junction,34.562722981163425,29.589335231781007,36.418823056902205
HS_89618924403ffff,No Junction,34.52409940125628,29.63166618347168,36.470924377441406
HS_89618920967ffff,No Junction,34.507999078298226,29.63166618347168,36.470924377441406
HS_8960145a54bffff,BTP154 - Itmadu Junction,34.49773941611715,12.819435119628906,32.73738479614258
HS_8960145a6d3ffff,BTP107 - National College Junction,34.49773941611715,12.819435119628906,32.73738479614258
HS_8960145a31bffff,BTP017 - Attiguppe Circle,34.49773941611715,12.819435119628906,32.73738479614258
HS_8960145b213ffff,BTP030 - Mekhri Circle,34.49773941611715,12.819435119628906,32.73738479614258
HS_8960145b0c7ffff,BTP054 - Shivananda Circle,34.49773941611715,13.9358549118042,51.28388214111328
HS_89618924a0bffff,BTP196 - Sarakki Main Road,34.49773941611715,12.819435119628906,32.73738479614258
HS_8961892edabffff,BTP144 - Commando Hospital Junction,34.49773941611715,12.819435119628906,32.73738479614258
HS_8961892edafffff,BTP143 - ASC Junction,34.49773941611715,12.819435119628906,32.73738479614258
HS_8960145b42bffff,BTP053 - Three Let Junction,34.49773941611715,12.819435119628906,34.861820220947266
HS_896189258cbffff,BTP133 - Adugodi Junction,34.49773941611715,12.819435119628906,32.73738479614258
HS_8961892537bffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",34.49773941611715,12.819435119628906,32.73738479614258
HS_8960145a097ffff,BTP154 - Itmadu Junction,34.49773941611715,12.819435119628906,32.73738479614258
HS_8960145a43bffff,BTP156 - Kamakya Junction,34.49773941611715,12.819435119628906,32.73738479614258
HS_8960145a673ffff,BTP214 - 5th Main Chamrajpet  Junction,34.49773941611715,12.819435119628906,32.73738479614258
HS_896016960dbffff,No Junction,34.49286982746697,29.54700428009033,36.366721736363004
HS_8960145840bffff,No Junction,34.491192747370334,29.63166618347168,36.470924377441406
HS_89601459667ffff,No Junction,34.479529096389086,29.504673328399658,36.314620415823796
HS_8961892408bffff,No Junction,34.470022559177586,29.63166618347168,36.470924377441406
HS_8961892490fffff,No Junction,34.46353352607322,29.504673328399658,36.314620415823796
HS_8960145b6c7ffff,No Junction,34.46057335285568,29.63166618347168,36.470924377441406
HS_89601458517ffff,No Junction,34.442200819715076,29.54700428009033,36.366721736363004
HS_89601696653ffff,No Junction,34.435216963886056,29.63166618347168,36.470924377441406
HS_896014580cbffff,No Junction,34.434677882386964,29.63166618347168,36.470924377441406
HS_8961892da33ffff,No Junction,34.4113876946774,29.63166618347168,36.470924377441406
HS_89618925e1bffff,No Junction,34.407585032066294,29.63166618347168,36.470924377441406
HS_89601459173ffff,No Junction,34.38947904916464,29.63166618347168,36.470924377441406
HS_8960145a277ffff,No Junction,34.3832597755929,30.417848587036133,34.01900863647461
HS_89618925a0fffff,No Junction,34.38281488377213,29.63166618347168,36.470924377441406
HS_8961892e693ffff,No Junction,34.382667519388114,27.54002881186349,32.39324714115688
HS_8961892e957ffff,No Junction,34.3718536394327,29.63166618347168,36.470924377441406
HS_8960169115bffff,No Junction,34.35879941097436,29.63166618347168,36.470924377441406
HS_8961892c503ffff,No Junction,34.35864538768891,29.63166618347168,36.470924377441406
HS_8961892ea6fffff,No Junction,34.336626475505874,29.54700428009033,36.366721736363004
HS_89618926443ffff,No Junction,34.3336331062975,29.63166618347168,36.470924377441406
HS_896189254cbffff,No Junction,34.332450427498486,29.54700428009033,36.366721736363004
HS_8960145918bffff,No Junction,34.31972944876771,29.63166618347168,36.470924377441406
HS_8961892ed13ffff,No Junction,34.29297645976925,29.63166618347168,36.470924377441406
HS_89601459547ffff,No Junction,34.29068536339813,29.63166618347168,36.470924377441406
HS_896189243afffff,No Junction,34.28900119211612,30.417848587036133,32.53267288208008
HS_8960145b03bffff,No Junction,34.28785874488956,30.417848587036133,32.53267288208008
HS_8961892e5cbffff,No Junction,34.264834205184165,27.658565521240234,32.53267288208008
HS_89618925347ffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",34.25108212612576,12.819435119628906,32.73738479614258
HS_8961892533bffff,BTP146 - Domlur Water Tank,34.25108212612576,12.819435119628906,32.73738479614258
HS_89618925e03ffff,No Junction,34.25108212612576,29.63166618347168,36.470924377441406
HS_89618925ca3ffff,"BTP164 - 29th Main Road, BTM Layout",34.23122412396544,12.819435119628906,32.73738479614258
HS_8961892400bffff,No Junction,34.22871794507783,29.63166618347168,36.470924377441406
HS_8960145a173ffff,No Junction,34.21807387663354,29.63166618347168,36.470924377441406
HS_8961892ccd3ffff,No Junction,34.200202669393,29.589335231781007,36.418823056902205
HS_89618920e4fffff,No Junction,34.174230007515824,29.63166618347168,36.470924377441406
HS_896189240d7ffff,No Junction,34.16792229074856,29.54700428009033,36.366721736363004
HS_89601459b13ffff,No Junction,34.16046760233491,29.647328567504882,32.90837849208287
HS_8960145934fffff,No Junction,34.159053213066976,29.63166618347168,36.470924377441406
HS_89601458433ffff,No Junction,34.13060364535519,30.417848587036133,34.01900863647461
HS_896014596cbffff,No Junction,34.12732136024588,29.63166618347168,36.470924377441406
HS_896189242b3ffff,No Junction,34.11828104907465,29.63166618347168,36.470924377441406
HS_896189255abffff,No Junction,34.11711571905229,29.63166618347168,36.470924377441406
HS_8961892dda3ffff,No Junction,34.096638218942026,33.37299107142857,35.14899065290179
HS_8960145a883ffff,No Junction,34.08745561106438,29.63166618347168,36.470924377441406
HS_8961892db4fffff,No Junction,34.065791502521044,29.63166618347168,36.470924377441406
HS_8961892ecabffff,No Junction,34.04579372575719,29.63166618347168,36.470924377441406
HS_8961892ed03ffff,No Junction,34.044824997220125,29.63166618347168,36.470924377441406
HS_8960145b3c7ffff,No Junction,34.04054054615754,30.417848587036133,32.53267288208008
HS_896016901c7ffff,No Junction,34.03566189192915,29.63166618347168,36.470924377441406
HS_89618920e1bffff,No Junction,34.02867250193014,29.63166618347168,36.470924377441406
HS_8961892639bffff,No Junction,34.02867250193014,29.63166618347168,36.470924377441406
HS_896014590d7ffff,No Junction,34.014795737354945,29.843320941925047,36.73143098013742
HS_8961892090fffff,No Junction,34.00998067607397,29.63166618347168,36.470924377441406
HS_896189252abffff,No Junction,34.00286648289331,29.63166618347168,36.470924377441406
HS_896189252c3ffff,No Junction,33.99638262030103,29.63166618347168,36.470924377441406
HS_8961892e54bffff,No Junction,33.98806169566542,27.658565521240234,32.53267288208008
HS_89618924677ffff,No Junction,33.985389370090914,29.63166618347168,36.470924377441406
HS_89618925c4fffff,No Junction,33.98167706376125,29.63166618347168,36.470924377441406
HS_8961892e68bffff,No Junction,33.97816527643412,27.658565521240234,32.53267288208008
HS_89618925dd7ffff,No Junction,33.97042643694995,30.417848587036133,32.53267288208008
HS_8961892da2fffff,No Junction,33.95266628898318,29.63166618347168,36.470924377441406
HS_8960145b60fffff,No Junction,33.94507764727734,29.589335231781007,36.418823056902205
HS_8961892c983ffff,No Junction,33.92009342012721,29.63166618347168,36.470924377441406
HS_8960145acabffff,No Junction,33.91830198262854,29.63166618347168,36.470924377441406
HS_8961892c837ffff,No Junction,33.91830198262854,29.63166618347168,36.470924377441406
HS_896014594d7ffff,No Junction,33.91149470349463,66.02693380083358,38.2788491330828
HS_8960145ac07ffff,No Junction,33.896292723865706,29.63166618347168,36.470924377441406
HS_8960145919bffff,No Junction,33.893311704563615,29.63166618347168,36.470924377441406
HS_89601459ea7ffff,No Junction,33.893311704563615,29.63166618347168,36.470924377441406
HS_896014591d3ffff,No Junction,33.864587507833036,29.63166618347168,36.470924377441406
HS_8961892eb17ffff,No Junction,33.86348375068772,29.63166618347168,36.470924377441406
HS_8961892412bffff,No Junction,33.85289663622417,29.63166618347168,36.470924377441406
HS_89618921dc7ffff,No Junction,33.840039206308965,29.63166618347168,36.470924377441406
HS_896016901c3ffff,No Junction,33.83164404822842,29.63166618347168,36.470924377441406
HS_89601696443ffff,No Junction,33.789144289722636,29.63166618347168,36.470924377441406
HS_8961892f43bffff,No Junction,33.78684494210407,27.658565521240234,32.53267288208008
HS_8960145acafffff,No Junction,33.78684494210407,29.63166618347168,36.470924377441406
HS_8961892cd4bffff,No Junction,33.78684494210407,29.63166618347168,36.470924377441406
HS_8960145acdbffff,No Junction,33.78684494210407,29.63166618347168,36.470924377441406
HS_8961892c937ffff,No Junction,33.72039856331498,29.63166618347168,36.470924377441406
HS_8961892493bffff,No Junction,33.71717360909526,29.63166618347168,36.470924377441406
HS_896016960c3ffff,No Junction,33.70095795759056,29.462342376708985,36.2625190952846
HS_8961892ce8bffff,No Junction,33.69780909265191,28.982878058297295,35.25116795131139
HS_8961892eb93ffff,No Junction,33.69187412482466,29.63166618347168,36.470924377441406
HS_8961892eddbffff,No Junction,33.67586749771335,29.885651893615726,36.78353230067662
HS_8961892c8d7ffff,No Junction,33.62272579701063,29.589335231781007,36.418823056902205
HS_8961892cc4fffff,No Junction,33.61920572317432,29.504673328399658,36.314620415823796
HS_89618920a87ffff,No Junction,33.60525515577484,29.63166618347168,36.470924377441406
HS_8961892e12bffff,No Junction,33.57746240330332,29.63166618347168,36.470924377441406
HS_8961892644bffff,No Junction,33.57263064022198,29.63166618347168,36.470924377441406
HS_8961892c9afffff,No Junction,33.56681786560531,29.63166618347168,36.470924377441406
HS_896016966cfffff,No Junction,33.561255273042285,29.63166618347168,36.470924377441406
HS_8960145b62fffff,No Junction,33.559620256627454,37.2627785382952,35.24812997000558
HS_8960145a08bffff,No Junction,33.5573612484408,29.63166618347168,36.470924377441406
HS_8961892037bffff,No Junction,33.5573612484408,29.63166618347168,36.470924377441406
HS_89618925ec7ffff,No Junction,33.551916935165885,29.63166618347168,36.470924377441406
HS_8960145b0d3ffff,BTP032 - Windsor Circle,33.54950606088265,16.604787826538086,22.577524185180664
HS_89618925d6fffff,No Junction,33.541515950148835,27.736799983978273,29.057076301574707
HS_89618924d73ffff,No Junction,33.53765726956594,29.63166618347168,36.470924377441406
HS_8960145a683ffff,No Junction,33.52838804470225,29.54700428009033,36.366721736363004
HS_8961892ec3bffff,No Junction,33.52483953466154,29.63166618347168,36.470924377441406
HS_89601459e73ffff,No Junction,33.50850506229479,37.21044317517962,35.19862416948591
HS_8960145164bffff,No Junction,33.488212127714114,29.63166618347168,36.470924377441406
HS_8961892e007ffff,No Junction,33.48169898362766,27.658565521240234,32.53267288208008
HS_8961892e673ffff,No Junction,33.4667722197324,27.658565521240234,32.53267288208008
HS_89618926b57ffff,No Junction,33.464585444688275,29.800989990234378,36.67932965959822
HS_8960169661bffff,No Junction,33.464069588922705,29.63166618347168,36.470924377441406
HS_8961892ed6bffff,No Junction,33.46175129399521,29.63166618347168,36.470924377441406
HS_89601459133ffff,No Junction,33.45409230276496,29.63166618347168,36.470924377441406
HS_8961892540fffff,No Junction,33.45268408986938,29.63166618347168,36.470924377441406
HS_8960145b0cfffff,No Junction,33.44205731125523,30.287486378805976,32.39324714115688
HS_8960145b067ffff,No Junction,33.4267274990493,30.417848587036133,32.53267288208008
HS_8960145b2afffff,No Junction,33.42602570874114,30.417848587036133,32.53267288208008
HS_89618924e23ffff,No Junction,33.425923377481084,29.589335231781007,36.418823056902205
HS_8960145b69bffff,No Junction,33.420396653054325,29.462342376708985,36.2625190952846
HS_89618924e8bffff,No Junction,33.405052309120514,29.63166618347168,36.470924377441406
HS_89601458603ffff,No Junction,33.38900446269497,30.417848587036133,34.01900863647461
HS_8961892ee93ffff,No Junction,33.386643305731994,29.63166618347168,36.470924377441406
HS_896189253abffff,No Junction,33.38111827044949,29.63166618347168,36.470924377441406
HS_89601458547ffff,No Junction,33.37832843201117,29.63166618347168,36.470924377441406
HS_896189254abffff,No Junction,33.37757940210513,29.63166618347168,36.470924377441406
HS_896014595b3ffff,No Junction,33.3333250079607,30.417848587036133,32.53267288208008
HS_89618927347ffff,No Junction,33.3333250079607,29.63166618347168,36.470924377441406
HS_89618924363ffff,No Junction,33.330929905125,30.556424263545445,29.14093510763986
HS_8960145968bffff,No Junction,33.32742281936334,29.63166618347168,36.470924377441406
HS_8961892ed5bffff,No Junction,33.32701881384079,29.63166618347168,36.470924377441406
HS_89618920c17ffff,No Junction,33.30717647779158,29.63166618347168,36.470924377441406
HS_89601458693ffff,No Junction,33.291756649524515,30.417848587036133,34.01900863647461
HS_89601696197ffff,No Junction,33.2758323531784,29.63166618347168,36.470924377441406
HS_89618924817ffff,No Junction,33.274717800063335,29.63166618347168,36.470924377441406
HS_89618927227ffff,No Junction,33.25407539726495,29.63166618347168,36.470924377441406
HS_8961892cd2fffff,No Junction,33.245937166916,29.63166618347168,36.470924377441406
HS_8960145841bffff,No Junction,33.23497721830908,30.417848587036133,34.01900863647461
HS_8960145a6bbffff,No Junction,33.22292062272678,29.647328567504882,32.90837849208287
HS_8960145b313ffff,No Junction,33.222547630853484,30.417848587036133,32.53267288208008
HS_8961892cb2fffff,No Junction,33.20062556225876,29.63166618347168,36.470924377441406
HS_89601690d8bffff,No Junction,33.19463814830127,29.63166618347168,36.470924377441406
HS_89618920803ffff,No Junction,33.177770861439335,29.63166618347168,36.470924377441406
HS_89618920a5bffff,No Junction,33.177770861439335,29.63166618347168,36.470924377441406
HS_896014586bbffff,No Junction,33.177770861439335,30.417848587036133,34.01900863647461
HS_89601451e2bffff,No Junction,33.177770861439335,29.63166618347168,36.470924377441406
HS_896189259dbffff,No Junction,33.177770861439335,27.658565521240234,32.53267288208008
HS_896189256cfffff,No Junction,33.176512176525954,29.63166618347168,36.470924377441406
HS_8961892db2fffff,No Junction,33.12373902616484,29.63166618347168,36.470924377441406
HS_8961892c31bffff,No Junction,33.117114658017,29.63166618347168,36.470924377441406
HS_89618927233ffff,No Junction,33.10508493518014,29.54700428009033,36.366721736363004
HS_89618924873ffff,No Junction,33.1012665176287,29.63166618347168,36.470924377441406
HS_89601459c9bffff,No Junction,33.05589993682385,29.63166618347168,36.470924377441406
HS_89618921d53ffff,No Junction,33.053243035149755,29.63166618347168,36.470924377441406
HS_8961892cb6fffff,No Junction,33.053243035149755,29.63166618347168,36.470924377441406
HS_8960145b04bffff,No Junction,33.03310143455908,29.54700428009033,36.366721736363004
HS_89618927143ffff,No Junction,33.009111696646094,29.63166618347168,36.470924377441406
HS_8961892cc1bffff,No Junction,33.00374105137116,29.63166618347168,36.470924377441406
HS_89618920b7bffff,No Junction,32.99592494866928,29.63166618347168,36.470924377441406
HS_89618925c97ffff,No Junction,32.99458390382299,30.37439451762608,32.486197635105675
HS_89601697237ffff,No Junction,32.962330790910514,29.63166618347168,36.470924377441406
HS_8961892442bffff,No Junction,32.952768511938565,29.63166618347168,36.470924377441406
HS_896014585b7ffff,No Junction,32.94847144563546,29.589335231781007,36.418823056902205
HS_896014585afffff,No Junction,32.94140306036051,29.63166618347168,36.470924377441406
HS_896016900d7ffff,No Junction,32.9357485314269,29.63166618347168,36.470924377441406
HS_8961892ec8bffff,No Junction,32.92608981194902,28.940873887198315,35.20007930210659
HS_8960144b5a3ffff,No Junction,32.90792206532388,29.63166618347168,36.470924377441406
HS_8960145ae6bffff,No Junction,32.90238822871078,29.63166618347168,36.470924377441406
HS_8960145b6bbffff,No Junction,32.89654978354654,29.589335231781007,32.486197635105675
HS_8961892ec0fffff,No Junction,32.886338635644364,29.63166618347168,36.470924377441406
HS_8960145a44fffff,No Junction,32.88438217319698,29.462342376708985,36.2625190952846
HS_8961892e2dbffff,No Junction,32.876551922742195,27.658565521240234,32.53267288208008
HS_8961892cb33ffff,No Junction,32.87467320538176,29.63166618347168,36.470924377441406
HS_896189266c3ffff,No Junction,32.86754696135963,29.63166618347168,36.470924377441406
HS_8960145925bffff,No Junction,32.86754696135963,29.63166618347168,36.470924377441406
HS_89601691157ffff,No Junction,32.83861158686956,29.63166618347168,36.470924377441406
HS_8961892ee87ffff,No Junction,32.83861158686956,29.63166618347168,36.470924377441406
HS_89601451e7bffff,No Junction,32.83861158686956,29.63166618347168,36.470924377441406
HS_8961892e0c3ffff,No Junction,32.81950931434612,27.816848468780517,29.14093510763986
HS_8961892eb4fffff,No Junction,32.81598116557107,29.63166618347168,36.470924377441406
HS_8961892ebabffff,No Junction,32.700260593851375,29.63166618347168,36.470924377441406
HS_89601459567ffff,No Junction,32.699644077568664,29.63166618347168,36.470924377441406
HS_8960145864fffff,No Junction,32.6981762723305,30.417848587036133,32.53267288208008
HS_89601459137ffff,No Junction,32.68469242826869,29.63166618347168,36.470924377441406
HS_8960145a347ffff,No Junction,32.67658825862462,29.63166618347168,36.470924377441406
HS_8961892e60bffff,No Junction,32.662611209657534,27.61905328478132,32.486197635105675
HS_8961892443bffff,No Junction,32.660780702149644,29.63166618347168,36.470924377441406
HS_8960145942bffff,No Junction,32.647823798862575,29.63166618347168,36.470924377441406
HS_8961892cc47ffff,No Junction,32.61932307341668,29.63166618347168,36.470924377441406
HS_89618927213ffff,No Junction,32.617676185549,29.63166618347168,36.470924377441406
HS_89601459e37ffff,No Junction,32.610822149346305,29.504673328399658,36.314620415823796
HS_89618925673ffff,No Junction,32.59014635688464,29.63166618347168,36.470924377441406
HS_89601459c03ffff,No Junction,32.581058983042844,29.63166618347168,36.470924377441406
HS_8960145a59bffff,No Junction,32.576215806400235,29.63166618347168,36.470924377441406
HS_8961892ea57ffff,No Junction,32.575858863548234,29.63166618347168,36.470924377441406
HS_896014585bbffff,No Junction,32.55858625225089,29.63166618347168,36.470924377441406
HS_896189218c7ffff,No Junction,32.55858625225088,27.658565521240234,32.53267288208008
HS_8961892c4b7ffff,No Junction,32.53635489128289,29.63166618347168,36.470924377441406
HS_8960145b61bffff,No Junction,32.51752437779306,29.63166618347168,36.470924377441406
HS_89601458e5bffff,No Junction,32.512355526183455,29.63166618347168,36.470924377441406
HS_8961892428bffff,No Junction,32.50259053674092,29.63166618347168,36.470924377441406
HS_89601459357ffff,No Junction,32.483902378105824,29.63166618347168,36.470924377441406
HS_89618924b47ffff,No Junction,32.46223001831506,29.63166618347168,36.470924377441406
HS_8961892c103ffff,No Junction,32.46223001831506,29.63166618347168,36.470924377441406
HS_896016966c3ffff,No Junction,32.46223001831506,29.63166618347168,36.470924377441406
HS_896016965b3ffff,No Junction,32.45275025181748,29.63166618347168,36.470924377441406
HS_896189243dbffff,No Junction,32.44490285710412,29.589335231781007,36.418823056902205
HS_896014585abffff,No Junction,32.44165177393419,29.63166618347168,36.470924377441406
HS_8961892ea83ffff,No Junction,32.44165177393419,29.63166618347168,36.470924377441406
HS_89618925567ffff,No Junction,32.42612296700834,29.63166618347168,36.470924377441406
HS_896189242d7ffff,No Junction,32.42603312009184,29.63166618347168,36.470924377441406
HS_896189248cbffff,No Junction,32.41819750176899,29.63166618347168,36.470924377441406
HS_8960145a6a3ffff,No Junction,32.409225004943586,29.589335231781007,36.418823056902205
HS_8960145b363ffff,No Junction,32.40037566708841,30.37439451762608,32.486197635105675
HS_8960145ae2bffff,No Junction,32.38702264836051,29.63166618347168,36.470924377441406
HS_8961892093bffff,No Junction,32.37830199662694,29.63166618347168,36.470924377441406
HS_896189255c3ffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_89618925427ffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_89618926687ffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_8961892c493ffff,No Junction,32.3650559940779,27.658565521240234,32.53267288208008
HS_8961892517bffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_89618925c5bffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_8961892724fffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_89601696417ffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_8960145a00bffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_89601459ec7ffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_89601696507ffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_8960145b6d7ffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_8960169692bffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_8960145ad8bffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_89618924b8bffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_8960145ac57ffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_8961892188fffff,No Junction,32.3650559940779,27.658565521240234,32.53267288208008
HS_89601459c53ffff,No Junction,32.3650559940779,29.63166618347168,36.470924377441406
HS_896016962bbffff,No Junction,32.339606090970676,29.63166618347168,36.470924377441406
HS_8961892444fffff,No Junction,32.33681472452357,29.63166618347168,36.470924377441406
HS_8960145810bffff,No Junction,32.30762486711598,29.63166618347168,36.470924377441406
HS_89618925c33ffff,No Junction,32.30762486711598,29.63166618347168,36.470924377441406
HS_89601696193ffff,No Junction,32.299252295783475,29.63166618347168,36.470924377441406
HS_89601690c23ffff,No Junction,32.27154185648081,29.63166618347168,36.470924377441406
HS_89618925a03ffff,No Junction,32.27154185648081,29.63166618347168,36.470924377441406
HS_8961892cb9bffff,No Junction,32.25481364415311,29.63166618347168,36.470924377441406
HS_8961892ea43ffff,No Junction,32.23486231121625,29.63166618347168,36.470924377441406
HS_8961892ccb3ffff,No Junction,32.23041566460708,29.54700428009033,36.366721736363004
HS_8961892e2cbffff,No Junction,32.21498882523358,27.658565521240234,32.53267288208008
HS_896189258dbffff,No Junction,32.211923109902635,29.589335231781007,36.418823056902205
HS_8961892460bffff,No Junction,32.211923109902635,29.589335231781007,36.418823056902205
HS_8960145b38bffff,No Junction,32.191667336495584,30.417848587036133,32.53267288208008
HS_89601459593ffff,No Junction,32.18850945167477,30.417848587036133,32.53267288208008
HS_8961892412fffff,No Junction,32.179427903538546,29.63166618347168,36.470924377441406
HS_89618921a83ffff,No Junction,32.17027211048264,27.658565521240234,32.53267288208008
HS_89618921d8bffff,No Junction,32.15803586315389,29.63166618347168,36.470924377441406
