hotspot_id,dominant_junction,historical_CHI,pred_24h_CHI,chi_pct_change
HS_8961892cd6fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601451aa7ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601451e2fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618925683ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601458353ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145938bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892468bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601459213ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618924e87ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601458177ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892512bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618924453ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601458ec7ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601459bc7ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892406fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892406bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145a013ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618920b5bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618920c03ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618924253ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892e1d7ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892ebafffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_896189241a7ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892eb47ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145a0b3ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145904bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892516bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892cc8fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145944bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_896189253c7ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_896189253d3ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892543bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892ccdbffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601458593ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601458573ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892ed6fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_896189254b3ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892550bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_896189255a7ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892cc0fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145907bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145916fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601451497ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601451663ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601453357ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601451287ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145a5c3ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145a8cfffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892e56fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892016fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601696d2bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145a36bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601696917ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960169604bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892ea23ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601690d5bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_896016944c7ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892ea03ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960169231bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960169119bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892c30bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145a6a7ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892c827ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145943bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892dbb3ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145364bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892634bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892605bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_896014580cfffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145810fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618926053ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601458153ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_896014581a7ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892ea87ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_896016900a7ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601690033ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960169008fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892c34bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_896014511cbffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618934ad3ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892c583ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892c8abffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_896189263a3ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892cbb3ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892cbafffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618925e17ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618925e83ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892cb37ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892ee5bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618925e8fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618926043ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601696413ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89618920b0bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601690553ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892e987ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_896016901bbffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601690197ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960169014fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145ad2bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960169010fffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892e953ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_89601690093ffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8961892ea9bffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960144a2cbffff,No Junction,23.12342783190781,36.470924,57.72282830452803
HS_8960145a6b3ffff,No Junction,23.15569571021043,36.470924,57.503038707490305
HS_89601459383ffff,No Junction,23.16019905769942,36.470924,57.47241328358508
HS_8960145951bffff,No Junction,23.16019905769942,36.470924,57.47241328358508
HS_8960145b2d3ffff,No Junction,23.16019905769942,36.470924,57.47241328358508
HS_8960169600fffff,No Junction,23.16019905769942,36.470924,57.47241328358508
HS_89618924ab7ffff,No Junction,23.16019905769942,36.470924,57.47241328358508
HS_89618921917ffff,No Junction,23.16019905769942,36.470924,57.47241328358508
HS_89618924b57ffff,No Junction,23.16019905769942,36.470924,57.47241328358508
HS_89618925453ffff,No Junction,63.54832113398723,100.0,57.36056943055495
HS_89601451233ffff,No Junction,23.429219061850297,36.470924,55.6642766502912
HS_8960145a453ffff,No Junction,23.429219061850297,36.470924,55.6642766502912
HS_8960145a1b7ffff,No Junction,23.51269846015935,36.470924,55.111606773841295
HS_8961892ea63ffff,No Junction,23.51269846015935,36.470924,55.111606773841295
HS_8961892cc53ffff,No Junction,23.51269846015935,36.470924,55.111606773841295
HS_896014592a3ffff,No Junction,23.51269846015935,36.470924,55.111606773841295
HS_8960145b007ffff,No Junction,56.264614783455926,86.99461,54.61691861265684
HS_8961892eba3ffff,No Junction,58.8237693756515,90.93285,54.5852206750451
HS_8960145b107ffff,"BTP024 - NPS, Vijayanagar",60.21960925526463,92.91348,54.29107530765449
HS_8961892541bffff,No Junction,59.55710805769846,90.93285,52.68178167857888
HS_896189241afffff,No Junction,23.897724891211723,36.470924,52.61253756776411
HS_896189359a7ffff,No Junction,43.72839258924861,66.186035,51.35711888143586
HS_8961892cb4fffff,No Junction,59.11805954466162,89.3999,51.22266027052446
HS_8960145b1a7ffff,BTP068 - Veeresh Theatre Junction,66.22084010128276,100.0,51.00986312927024
HS_8961892604bffff,No Junction,24.211129272120942,36.470924,50.63702302989059
HS_8960145b337ffff,BTP023 - Mahalaxmi Layout Entrance,59.15506602592316,89.09532,50.61317253239096
HS_8961892418bffff,No Junction,24.228239303283637,36.470924,50.53064286226745
HS_8961892cb4bffff,No Junction,49.32750425249956,73.572075,49.15020738436939
HS_8960145b0c7ffff,BTP054 - Shivananda Circle,34.49773941611715,51.283882,48.658674478692774
HS_8961892ddd7ffff,No Junction,24.54484272338359,36.470924,48.58895120438469
HS_8960145a1a3ffff,No Junction,24.54484272338359,36.470924,48.58895120438469
HS_8961892edc7ffff,No Junction,24.59128074394798,36.470924,48.308356759405704
HS_8961892ebd7ffff,No Junction,24.613449095390116,36.470924,48.17478134046679
HS_89618924263ffff,No Junction,24.634148724788812,36.470924,48.050272753048304
HS_8960145b5abffff,No Junction,24.650203207483337,36.470924,47.95384877950832
HS_8960144b5afffff,No Junction,24.705266532033153,36.470924,47.624087884875706
HS_8961892ee6fffff,No Junction,24.705266532033153,36.470924,47.624087884875706
HS_89618925693ffff,No Junction,24.705266532033153,36.470924,47.624087884875706
HS_89601459cd3ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_8960145a023ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_89601459d83ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_8961892cbd3ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_89601458513ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_8960145ad17ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_89618926b83ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_89618924a93ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_8961892dba3ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_8960145aa47ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_8961892e4d3ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_8961892eb13ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_89618920a4fffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_8961892d88fffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_8960145a86bffff,No Junction,24.787044339760055,36.470924,47.137044165203825
HS_8960145a477ffff,No Junction,24.787044339760055,36.470924,47.137044165203825
